Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [466]
[444]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::deallocate(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, unsigned long long) [444]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [468]
[445]    0.0    0.00    0.00       6         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::destroy<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [445]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_node() [465]
[446]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocate(unsigned long long, void const*) [446]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::max_size() const [449]
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE12_S_constructIS6_IS1_IyS4_EEEENSt9enable_ifIXsrNS8_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS7_PSD_DpOSE_ [457]
[447]    0.0    0.00    0.00       6         _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyP7speciesEEE9constructIS7_IS2_IyS5_EEEEvPT_DpOT0_ [447]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/10          operator new(unsigned long long, void*) [431]
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<unsigned long long const, species*> >::_Rb_tree_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [455]
-----------------------------------------------
                0.00    0.00       1/6           phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
                0.00    0.00       1/6           landscape::initialize(int, int, int) [29]
                0.00    0.00       4/6           landscape::speciation(unsigned int) [31]
[448]    0.0    0.00    0.00       6         phylogeny::updatePhylogeny(species*) [448]
                0.00    0.00       6/6           std::pair<std::__decay_and_strip<unsigned long long&>::__type, std::__decay_and_strip<species*&>::__type> std::make_pair<unsigned long long&, species*&>(unsigned long long&, species*&) [476]
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::insert<std::pair<unsigned long long, species*>, void>(std::pair<unsigned long long, species*>&&) [471]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocate(unsigned long long, void const*) [446]
[449]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::max_size() const [449]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long long, std::allocator<unsigned long long> >::max_size() const [452]
[450]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator() const [450]
-----------------------------------------------
                0.00    0.00       6/6           std::_Iter_base<std::move_iterator<unsigned long long*>, true>::_S_base(std::move_iterator<unsigned long long*>) [453]
[451]    0.0    0.00    0.00       6         std::move_iterator<unsigned long long*>::base() const [451]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long long, std::allocator<unsigned long long> >::_M_check_len(unsigned long long, char const*) const [33]
[452]    0.0    0.00    0.00       6         std::vector<unsigned long long, std::allocator<unsigned long long> >::max_size() const [452]
                0.00    0.00       6/6           std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator() const [450]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<unsigned long long> >::max_size(std::allocator<unsigned long long> const&) [460]
-----------------------------------------------
                0.00    0.00       6/6           std::_Miter_base<std::move_iterator<unsigned long long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long long*> >(std::move_iterator<unsigned long long*>) [472]
[453]    0.0    0.00    0.00       6         std::_Iter_base<std::move_iterator<unsigned long long*>, true>::_S_base(std::move_iterator<unsigned long long*>) [453]
                0.00    0.00       6/6           std::move_iterator<unsigned long long*>::base() const [451]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<unsigned long long, std::allocator<unsigned long long> >::_M_emplace_back_aux<unsigned long long const&>(unsigned long long const&) [34]
[454]    0.0    0.00    0.00       6         std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator() [454]
-----------------------------------------------
                0.00    0.00       6/6           _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyP7speciesEEE9constructIS7_IS2_IyS5_EEEEvPT_DpOT0_ [447]
[455]    0.0    0.00    0.00       6         std::_Rb_tree_node<std::pair<unsigned long long const, species*> >::_Rb_tree_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [455]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           std::pair<unsigned long long const, species*>::pair<unsigned long long, species*, void>(std::pair<unsigned long long, species*>&&) [461]
-----------------------------------------------
                0.00    0.00       6/6           std::move_iterator<unsigned long long*> std::__make_move_if_noexcept_iterator<unsigned long long*, std::move_iterator<unsigned long long*> >(unsigned long long*) [473]
[456]    0.0    0.00    0.00       6         std::move_iterator<unsigned long long*>::move_iterator(unsigned long long*) [456]
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE9constructIS6_IS1_IyS4_EEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_ [458]
[457]    0.0    0.00    0.00       6         _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE12_S_constructIS6_IS1_IyS4_EEEENSt9enable_ifIXsrNS8_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS7_PSD_DpOSE_ [457]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyP7speciesEEE9constructIS7_IS2_IyS5_EEEEvPT_DpOT0_ [447]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<unsigned long long const, species*> >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_create_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [467]
[458]    0.0    0.00    0.00       6         _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE9constructIS6_IS1_IyS4_EEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_ [458]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE12_S_constructIS6_IS1_IyS4_EEEENSt9enable_ifIXsrNS8_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS7_PSD_DpOSE_ [457]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<unsigned long long> >::max_size(std::allocator<unsigned long long> const&) [460]
[459]    0.0    0.00    0.00       6         std::enable_if<std::allocator_traits<std::allocator<unsigned long long> >::__maxsize_helper<std::allocator<unsigned long long> const>::value, unsigned long long>::type std::allocator_traits<std::allocator<unsigned long long> >::_S_max_size<std::allocator<unsigned long long> const>(std::allocator<unsigned long long> const&) [459]
                0.00    0.00       6/9           __gnu_cxx::new_allocator<unsigned long long>::max_size() const [433]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<unsigned long long, std::allocator<unsigned long long> >::max_size() const [452]
[460]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<unsigned long long> >::max_size(std::allocator<unsigned long long> const&) [460]
                0.00    0.00       6/6           std::enable_if<std::allocator_traits<std::allocator<unsigned long long> >::__maxsize_helper<std::allocator<unsigned long long> const>::value, unsigned long long>::type std::allocator_traits<std::allocator<unsigned long long> >::_S_max_size<std::allocator<unsigned long long> const>(std::allocator<unsigned long long> const&) [459]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<unsigned long long const, species*> >::_Rb_tree_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [455]
[461]    0.0    0.00    0.00       6         std::pair<unsigned long long const, species*>::pair<unsigned long long, species*, void>(std::pair<unsigned long long, species*>&&) [461]
                0.00    0.00       6/6           unsigned long long&& std::forward<unsigned long long>(std::remove_reference<unsigned long long>::type&) [475]
                0.00    0.00       6/6           species*&& std::forward<species*>(std::remove_reference<species*>::type&) [474]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
[462]    0.0    0.00    0.00       6         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, void>(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&) [462]
                0.00    0.00      12/12          std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*& std::forward<std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&>::type&) [428]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<std::__decay_and_strip<unsigned long long&>::__type, std::__decay_and_strip<species*&>::__type> std::make_pair<unsigned long long&, species*&>(unsigned long long&, species*&) [476]
[463]    0.0    0.00    0.00       6         std::pair<unsigned long long, species*>::pair<unsigned long long&, species*&, void>(unsigned long long&, species*&) [463]
                0.00    0.00       6/12          unsigned long long& std::forward<unsigned long long&>(std::remove_reference<unsigned long long&>::type&) [429]
                0.00    0.00       6/12          species*& std::forward<species*&>(std::remove_reference<species*&>::type&) [427]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_equal<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [469]
[464]    0.0    0.00    0.00       6         std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
                0.00    0.00       6/41          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_end() [400]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<unsigned long long const, species*> >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_create_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [467]
                0.00    0.00       6/64          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [395]
                0.00    0.00       5/34          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_key(std::_Rb_tree_node_base const*) [402]
                0.00    0.00       5/11          std::pair<unsigned long long, species*>::first_type& std::_Select1st<std::pair<unsigned long long const, species*> >::operator()<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&) const [430]
                0.00    0.00       5/126         std::less<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const [392]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_node<std::pair<unsigned long long const, species*> >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_create_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [467]
[465]    0.0    0.00    0.00       6         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_node() [465]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocate(unsigned long long, void const*) [446]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [468]
[466]    0.0    0.00    0.00       6         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [466]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::deallocate(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, unsigned long long) [444]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
[467]    0.0    0.00    0.00       6         std::_Rb_tree_node<std::pair<unsigned long long const, species*> >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_create_node<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [467]
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_node() [465]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/12          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_Node_allocator() [426]
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeISt4pairIKyP7speciesEEEE9constructIS6_IS1_IyS4_EEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS7_PT_DpOSB_ [458]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
[468]    0.0    0.00    0.00       6         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [468]
                0.00    0.00       6/12          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_Node_allocator() [426]
                0.00    0.00       6/6           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::destroy<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [445]
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_put_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [466]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::insert<std::pair<unsigned long long, species*>, void>(std::pair<unsigned long long, species*>&&) [471]
[469]    0.0    0.00    0.00       6         std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_equal<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [469]
                0.00    0.00       6/11          std::pair<unsigned long long, species*>::first_type& std::_Select1st<std::pair<unsigned long long const, species*> >::operator()<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&) const [430]
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_<std::pair<unsigned long long, species*> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<unsigned long long, species*>&&) [464]
-----------------------------------------------
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_equal<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [469]
[470]    0.0    0.00    0.00       6         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&) [470]
                0.00    0.00      10/92          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long long const, species*> > const*) [393]
                0.00    0.00      10/126         std::less<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const [392]
                0.00    0.00       8/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_right(std::_Rb_tree_node_base*) [397]
                0.00    0.00       6/36          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_begin() [401]
                0.00    0.00       6/41          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_end() [400]
                0.00    0.00       6/6           std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, void>(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&, std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*&) [462]
                0.00    0.00       2/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_left(std::_Rb_tree_node_base*) [396]
-----------------------------------------------
                0.00    0.00       6/6           phylogeny::updatePhylogeny(species*) [448]
[471]    0.0    0.00    0.00       6         std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::insert<std::pair<unsigned long long, species*>, void>(std::pair<unsigned long long, species*>&&) [471]
                0.00    0.00       6/48          std::pair<unsigned long long, species*>&& std::forward<std::pair<unsigned long long, species*> >(std::remove_reference<std::pair<unsigned long long, species*> >::type&) [399]
                0.00    0.00       6/6           std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> > std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_insert_equal<std::pair<unsigned long long, species*> >(std::pair<unsigned long long, species*>&&) [469]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long long* std::copy<std::move_iterator<unsigned long long*>, unsigned long long*>(std::move_iterator<unsigned long long*>, std::move_iterator<unsigned long long*>, unsigned long long*) [493]
[472]    0.0    0.00    0.00       6         std::_Miter_base<std::move_iterator<unsigned long long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long long*> >(std::move_iterator<unsigned long long*>) [472]
                0.00    0.00       6/6           std::_Iter_base<std::move_iterator<unsigned long long*>, true>::_S_base(std::move_iterator<unsigned long long*>) [453]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long long* std::__uninitialized_move_if_noexcept_a<unsigned long long*, unsigned long long*, std::allocator<unsigned long long> >(unsigned long long*, unsigned long long*, unsigned long long*, std::allocator<unsigned long long>&) [492]
[473]    0.0    0.00    0.00       6         std::move_iterator<unsigned long long*> std::__make_move_if_noexcept_iterator<unsigned long long*, std::move_iterator<unsigned long long*> >(unsigned long long*) [473]
                0.00    0.00       6/6           std::move_iterator<unsigned long long*>::move_iterator(unsigned long long*) [456]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<unsigned long long const, species*>::pair<unsigned long long, species*, void>(std::pair<unsigned long long, species*>&&) [461]
[474]    0.0    0.00    0.00       6         species*&& std::forward<species*>(std::remove_reference<species*>::type&) [474]
-----------------------------------------------
                0.00    0.00       6/6           std::pair<unsigned long long const, species*>::pair<unsigned long long, species*, void>(std::pair<unsigned long long, species*>&&) [461]
[475]    0.0    0.00    0.00       6         unsigned long long&& std::forward<unsigned long long>(std::remove_reference<unsigned long long>::type&) [475]
-----------------------------------------------
                0.00    0.00       6/6           phylogeny::updatePhylogeny(species*) [448]
[476]    0.0    0.00    0.00       6         std::pair<std::__decay_and_strip<unsigned long long&>::__type, std::__decay_and_strip<species*&>::__type> std::make_pair<unsigned long long&, species*&>(unsigned long long&, species*&) [476]
                0.00    0.00       6/12          species*& std::forward<species*&>(std::remove_reference<species*&>::type&) [427]
                0.00    0.00       6/12          unsigned long long& std::forward<unsigned long long&>(std::remove_reference<unsigned long long&>::type&) [429]
                0.00    0.00       6/6           std::pair<unsigned long long, species*>::pair<unsigned long long&, species*&, void>(unsigned long long&, species*&) [463]
-----------------------------------------------
                0.00    0.00       2/4           std::allocator<int>::~allocator() [508]
                0.00    0.00       2/4           std::allocator<int>::~allocator() [509]
[477]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::~new_allocator() [477]
-----------------------------------------------
                0.00    0.00       4/4           std::enable_if<std::allocator_traits<std::allocator<unsigned long long> >::__construct_helper<unsigned long long<unsigned long long const&> >::value, void>::type std::allocator_traits<std::allocator<unsigned long long> >::_S_construct<unsigned long long, unsigned long long const&>(std::allocator<unsigned long long>&, unsigned long long*, unsigned long long const&) [480]
[478]    0.0    0.00    0.00       4         void __gnu_cxx::new_allocator<unsigned long long>::construct<unsigned long long, unsigned long long const&>(unsigned long long*, unsigned long long const&) [478]
                0.00    0.00       4/15          unsigned long long const& std::forward<unsigned long long const&>(std::remove_reference<unsigned long long const&>::type&) [425]
                0.00    0.00       4/10          operator new(unsigned long long, void*) [431]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long long, int const&) [520]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::~vector() [522]
[479]    0.0    0.00    0.00       4         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [479]
-----------------------------------------------
